inn;region;okved;okved_group
7743943907;moscow city;70.10.10;70
4634011987;kursk;41.20;41
2721171207;khabarovsk;43.22;43
6367048390;samara;01.13;01
3906392835;kaliningrad;94.11;94
7451428433;chelyabinsk;70.22;70
4027093521;kaluga;69.20;69
2823007799;amur;46.46.20;46
6439028356;saratov;45.31;45
0107036120;adygeya;41.20;41
2815015130;amur;47.10;47
5038112866;moscow reg.;46.39;46
3664245701;voronezh;47.75;47
1513081952;north ossetia;43.21;43
2503033912;jewish ao;43.21;43
7713479389;moscow city;23.61;23
4345314291;kirov;43.30;43
1300003163;mordovia;93.19;93
5610114801;orenburg;43.21;43
4900013338;magadan;01.41;01
3702194306;ivanovo;46.90;46
7017288358;tomsk;47.54;47
1700007660;tuva;52.29;52
3664122315;voronezh;69.10;69
5506214422;novosibirsk;69.10;69
2224205336;altai terr.;62.01;62
0900012866;karachaevo-chercessia;71.12.10;71
2900000590;nenets ao;33.12;33
3302019927;vladimir;60.10;60
5904991805;perm;42.91;42
6154161506;rostov;85.42;85
4827000639;lipetzk;45.32.21;45
4011007380;kaluga;52.21.24;52
5001067670;vladimir;47.73;47
6501173485;sakhalin;45.20.10;45
1701035910;tuva;86.21;86
6832007337;tambov;69.10;69
2127022129;chuvashia;47.11;47
7743088047;moscow city;94.99;94
2443014366;khakasia;73.11;73
2312081873;krasnodar;52.21.24;52
5032300670;moscow reg.;56.10;56
5905281364;perm;47.54;47
5610213432;orenburg;73.11;73
9110007799;crimea;46.31;46
9102215393;tver;56.10;56
3917045625;kaliningrad;46.31.10;46
2543124179;primorsky terr.;07.29;07
1686041497;tatarstan;25.11;25
7105047680;tula;79.11;79
3702241690;ivanovo;49.41;49
6800002329;tambov;86.23;86
9710079925;moscow city;43.12;43
0800013376;kalmykia;70.22;70
1673007001;tatarstan;43.29;43
6732223969;smolensk;69.20.20;69
6732191570;smolensk;43.22;43
1513063745;north ossetia;49.41.20;49
0600006910;ingushetia;69.20;69
5404040625;novosibirsk;22.22;22
6671332510;sverdlovsk;46.90;46
4624003930;kursk;01.11;01
5837055702;penza;64.99;64
6732224592;smolensk;69.20;69
2457058941;krasnoyarsk;47.59;47
7104077138;tula;71.12.41;71
9102232092;crimea;43.21;43
2623030374;stavropol;49.41;49
7714904950;moscow city;47.71;47
2208023120;altai terr.;45.20;45
3245007231;bryansk;43.12.30;43
7128007605;tula;14.39;14
6318106634;samara;62.01;62
7447279041;chelyabinsk;41.20;41
9709100393;moscow city;62.01;62
0900007538;karachaevo-chercessia;47.73;47
2721230815;khabarovsk;70.22;70
5837061632;penza;70.22;70
2311237101;krasnodar;47.73;47
9500025842;kherson;94.11;94
0800013513;kalmykia;49.41;49
5612041355;orenburg;69.10;69
7204188635;tyumen;41.20;41
7730698905;moscow city;64.99.30;64
1431013535;yakutia;43.11;43
5904116872;perm;94.90;94
3334016862;vladimir;01.10;01
6911023476;tver;62.01;62
3702022794;ivanovo;25.11;25
6315657513;samara;86.21;86
7722485815;moscow city;61.10;61
5902244734;perm;41.20;41
4725009784;leningrad;46.73;46
7104507020;tula;01.13.10;01
1513080490;north ossetia;47.59.20;47
5043076973;moscow reg.;49.41;49
4217101643;kemerovo;62.02;62
4029035170;kaluga;47.52.73;47
7606133675;yaroslavl;95.11;95
1683018588;tatarstan;20.13;20
2008004385;chechnya;45.32;45
4401030987;kostroma;52.21.24;52
1216025761;marij el;43.22;43
6639021005;sverdlovsk;45.32;45
4028069088;kaluga;42.91;42
1635011014;tatarstan;56.10;56
6686061830;sverdlovsk;49.41.20;49
4632259453;kursk;45.31;45
3702062405;ivanovo;69;69
0900005611;karachaevo-chercessia;86.90;86
3662283074;voronezh;41.20;41
6000004824;pskov;42.21;42
2634807951;stavropol;93.10;93
3917009190;kaliningrad;46.34.10;46
7604219824;yaroslavl;69;69
0411172976;altai rep.;49.41;49
5410132634;novosibirsk;68.32.10;68
5024215607;moscow reg.;45.31;45
1215213681;marij el;73.20.20;73
7802874782;sankt-petersburg;01.11;01
5906178465;perm;49.41;49
9102052910;crimea;41.20;41
3525346389;vologda;68.31;68
9406014995;luhansk;56.10;56
1101046282;komi;70.22;70
6230018028;ryazan;52.21;52
2724215220;khabarovsk;43.22;43
2511051802;primorsky terr.;25.11;25
0300009420;buryatia;49.41;49
4106004676;kamchatka;49.41.10;49
4825127598;lipetzk;45.20;45
0272913416;bashkortostan;46.90;46
6318305407;samara;68.20.10;68
7806131072;sankt-petersburg;23.70.20;23
5507268815;omsk;47.91;47
6168111583;rostov;70.22;70
2902070810;arkhangelsk;86.23;86
4027134827;kaluga;93.19;93
5604032526;orenburg;46.21;46
2801136455;amur;52.10;52
7728777910;moscow city;71.12;71
6452132860;saratov;69.20;69
5920998124;udmurtia;70.22;70
5038141747;moscow reg.;86.23;86
6313550042;samara;68.32.10;68
3628020100;voronezh;49.41;49
6452078853;saratov;86.23;86
5610228710;orenburg;01.70;01
3827009693;irkutsk;68.32.2;68
5902066834;perm;62.01;62
1830015453;udmurtia;56.10.10;56
0272911761;bashkortostan;49.41;49
6509016822;sakhalin;47.25.11;47
3123146767;belgorod;62.02;62
0276971063;bashkortostan;46.32;46
5190049755;murmansk;47.24.22;47
4632301024;kursk;93.12;93
7327097716;ulyanovsk;41.20;41
2207005947;altai terr.;01.41;01
4101185080;kamchatka;41.20;41
9111000115;crimea;46.42;46
4501088010;kurgan;01.70;01
6455036361;saratov;68.32.10;68
2130173311;chuvashia;93.29;93
0507025732;dagestan;25.11;25
8905036872;yamal-nenets ao;62.02;62
2901307351;arkhangelsk;41.10;41
5628005257;orenburg;25.11;25
5835069474;penza;73.10;73
7203508297;tyumen;86.10;86
1435205735;yakutia;41.20;41
3702152828;ivanovo;68.32.10;68
1660338863;tatarstan;93.29;93
6829086064;tambov;43.30;43
0105046764;adygeya;62.01;62
7326040361;ulyanovsk;68.32.10;68
6686109377;komi;49.41;49
9406004203;luhansk;94.99;94
2463078819;krasnoyarsk;69;69
7106086610;tula;47.59.40;47
9714056622;moscow city;41.20;41
7816578906;sankt-petersburg;52.29;52
7811143852;sankt-petersburg;47.19;47
7202102382;tyumen;94.99;94
2323023584;krasnodar;03.20;03
7723612505;moscow city;70.10.20;70
9500019172;kherson;94.99;94
1655489218;tatarstan;43.29;43
7107543549;tula;56.10;56
0105046563;adygeya;94.99;94
4101137672;kamchatka;56.10;56
0800013954;kalmykia;69.10;69
5609199342;orenburg;94.12;94
7104516113;tula;25.62;25
6119015559;rostov;45.31;45
2014044114;chechnya;94.99;94
3302002909;vladimir;62.01;62
4345470406;kirov;49.41;49
6685129324;sverdlovsk;73.11;73
3528336580;vologda;69.20;69
1435336128;yakutia;93.12;93
3200001663;bryansk;73.11;73
4346041826;kirov;45.32;45
7452151181;chelyabinsk;49.41;49
5401987873;novosibirsk;31.03;31
7743413321;moscow city;42.21;42
7727331216;moscow city;74.10;74
4205268214;kemerovo;70.22;70
0900000902;karachaevo-chercessia;56.30;56
2311329521;krasnodar;73.20;73
2635236884;stavropol;45.20;45
2130228828;chuvashia;70.22;70
1909001765;khakasia;69.20.20;69
5503199818;omsk;42.99;42
3827065715;irkutsk;49.41;49
5107917536;murmansk;25.11;25
4826006973;lipetzk;94.20;94
2463247626;krasnoyarsk;81.21;81
0800020398;kalmykia;69.10;69
7404073575;chelyabinsk;43.29;43
7608020148;yaroslavl;52.21.24;52
7806547176;sankt-petersburg;93.29;93
2901202905;arkhangelsk;46.69;46
1804008153;udmurtia;01.50;01
1101096220;komi;93.13;93
7106523162;tula;71.20.90;71
4909128855;magadan;46.63;46
7021024340;tomsk;46.69.50;46
6027000908;pskov;68.20;68
5001150752;moscow reg.;69.10;69
3702267427;ivanovo;01.19;01
2210010312;altai terr.;86.10;86
6671099119;sverdlovsk;86.23;86
0275073250;bashkortostan;69.10;69
6149001786;rostov;94.20;94
2315211087;krasnodar;49.41;49
6319245207;samara;43.22;43
5260246686;nizhni novgorod;68.32.20;68
3849069216;irkutsk;73.11;73
2128705897;chuvashia;68.20.20;68
1832120485;udmurtia;56.10;56
2983007677;nenets ao;68.20.20;68
5321118349;novgorod;42.11;42
6230094389;ryazan;85.23;85
6230075153;ryazan;93.29.20;93
6829160222;tambov;42.11;42
9727069900;moscow city;46.73.40;46
8903037817;yamal-nenets ao;94.99;94
9403030861;luhansk;71.12.20;71
8603108231;khanty-mansijsk;62.02;62
2512300515;primorsky terr.;41.20;41
2700011210;khabarovsk;43.22;43
5321205520;novgorod;73.20;73
4632213360;kursk;46.21;46
7843008782;sankt-petersburg;46.43.10;46
3665802659;voronezh;49.41;49
1200012541;marij el;49.42;49
4027112510;kaluga;43.22;43
2463221882;krasnoyarsk;41.20;41
6670291860;sverdlovsk;68.32;68
5022041151;moscow reg.;68.20;68
9102028876;crimea;69.20;69
7328088104;ulyanovsk;71.10;71
9308015990;donetsk;71.11;71
6800004090;tambov;47.78.50;47
8908002832;yamal-nenets ao;71.12.30;71
2508142930;primorsky terr.;41.20;41
8602267581;khanty-mansijsk;47.70;47
1702001342;tuva;01.11;01
1701041350;tuva;46.36;46
5321033127;novgorod;41.20;41
2301097582;krasnodar;46.49;46
6950041694;tver;73.11;73
2511116175;primorsky terr.;41.20;41
7448225232;chelyabinsk;46.18.20;46
5610217476;orenburg;41.20;41
7203352089;tyumen;93.19;93
2465013341;krasnoyarsk;94.12;94
5609088508;orenburg;73.11;73
5610242017;orenburg;70.22;70
2311328817;krasnodar;41.20;41
3525395604;vologda;73.11;73
2464074060;krasnoyarsk;73.11;73
3128105563;belgorod;25.11;25
4632290887;kursk;43.29;43
7838115980;sankt-petersburg;69.10;69
2312310957;krasnodar;49.41;49
5074088714;moscow reg.;94.99;94
9703013592;moscow city;42.99;42
6686132320;sverdlovsk;46.90;46
1101075283;komi;56.10;56
7814338183;sankt-petersburg;68.31;68
2610000407;stavropol;41.20;41
6027146470;pskov;69.10;69
3806004623;irkutsk;01.40;01
3019999085;astrakhan;94.99;94
4632267214;kursk;68.20;68
0726006588;kabardino-balkaria;46.44.20;46
7814787661;sankt-petersburg;68.32.20;68
7838058474;sankt-petersburg;93.19;93
5405060430;novosibirsk;93.11;93
3305033207;vladimir;56.10;56
7743317843;moscow city;47.91.20;47
9200009293;sevastopol;43.11;43
7203549695;tyumen;45.31;45
7811673338;sankt-petersburg;47.59;47
1900005109;khakasia;42.11;42
9201016254;sevastopol;73.11;73
4205081946;kemerovo;68.31;68
3808233989;irkutsk;68.10;68
5834119740;penza;86.21;86
3442111672;volgograd;41.20;41
6732197028;smolensk;43.29;43
7610139831;yaroslavl;86.10;86
3334023796;vladimir;86.22;86
9724071517;moscow city;46.90;46
7813568272;sankt-petersburg;69.10;69
5043055589;moscow reg.;17.12;17
5262388830;nizhni novgorod;41.20;41
4526006098;kurgan;45.19;45
5446006552;novosibirsk;47.11;47
5751033947;oryol;73.11;73
9713013464;moscow city;82.99;82
5022058074;moscow reg.;47.71.10;47
5504158437;omsk;47.73;47
1500009772;north ossetia;56.10.10;56
6166038708;rostov;43.99.30;43
2225224571;altai terr.;56.10;56
4500004642;kurgan;01.41.10;01
4610003480;kursk;47.20;47
2920009488;arkhangelsk;75;75
1224007734;marij el;41.20;41
7329028965;ulyanovsk;25.73;25
5103300252;murmansk;86.21;86
1831179817;udmurtia;70.22;70
7325158018;ulyanovsk;25.62;25
0901045335;karachaevo-chercessia;47.73;47
6234081711;ryazan;73.11;73
2636032153;stavropol;56.10.10;56
4909131914;magadan;41.20;41
5503278139;omsk;49.42;49
1435318961;yakutia;42.21;42
5107917504;murmansk;68.32;68
9101001790;crimea;55.10;55
9500026564;kherson;47.11;47
5256112640;nizhni novgorod;68.20;68
3446016388;volgograd;69.10;69
3128000024;belgorod;49.41.20;49
0816037319;kalmykia;49.41;49
7801011462;sankt-petersburg;94.99;94
6315009512;samara;49.40;49
9710064012;moscow city;82.30;82
4518018830;kurgan;56.10;56
7500004140;zabaikalsk terr.;52.10;52
7804113085;sankt-petersburg;68.20;68
0537005620;dagestan;42.11;42
7500003250;zabaikalsk terr.;62.01;62
0500003970;dagestan;01.19.10;01
3338002973;vladimir;86.23;86
6025012880;pskov;68.32.10;68
3307009626;vladimir;94.20;94
0300016594;buryatia;93.29;93
7447163720;chelyabinsk;69.20;69
7100029655;tula;49.41;49
9111018673;crimea;46.73.30;46
0326546028;buryatia;71.11.10;71
9703183844;moscow city;62.02;62
6661077853;sverdlovsk;85.41;85
4800018283;lipetzk;42.22;42
7805649866;sankt-petersburg;70.22;70
1901123546;khakasia;86.21;86
6679116038;sverdlovsk;46.90;46
7743682998;moscow city;47.91;47
7326000062;ulyanovsk;68.20;68
6382067750;samara;36.00.20;36
1700002196;tuva;43.21;43
5031111038;nizhni novgorod;45.20;45
2225130098;altai terr.;46.90;46
9701279332;moscow city;46.34.10;46
5262382282;nizhni novgorod;96.01;96
2206004901;altai terr.;71.12.30;71
9311020655;donetsk;01.11;01
0573016321;dagestan;25.40;25
8604051098;khanty-mansijsk;73.11;73
3665824892;voronezh;47.91;47
1650353485;tatarstan;49.42;49
4253026060;kemerovo;56.29;56
0411172905;altai rep.;52.21.22;52
3123465080;belgorod;94.99;94
5029082478;moscow reg.;26.51.60;26
7900003800;jewish ao;01.28;01
5921035503;perm;49.42;49
3123133430;belgorod;56.30;56
1624004417;tatarstan;94.99;94
3123153725;belgorod;25.11;25
6827014931;tambov;70.22;70
4309004343;kirov;42.11;42
6454125403;saratov;25.12;25
5504139089;omsk;77.32;77
2801273941;amur;46.90;46
9405003743;luhansk;49.41;49
1684022516;tatarstan;77.11;77
3023001510;astrakhan;52.22.10;52
6732206988;smolensk;49.41;49
9723052776;kabardino-balkaria;69.10;69
7300035215;ulyanovsk;70.22;70
2543183791;primorsky terr.;70.22;70
0726002671;kabardino-balkaria;68.32.10;68
3711047812;ivanovo;25.11;25
5406672394;novosibirsk;25.99.29;25
4029032210;kaluga;70.22;70
1624015730;tatarstan;47.19;47
1616028238;tatarstan;46.73;46
6317033775;samara;94.99;94
1646048055;tatarstan;64.99;64
1901105177;khakasia;25.11;25
7021023202;tomsk;43.91;43
9310013895;donetsk;42.22;42
1006011836;karelia;52.21.24;52
6501285100;sakhalin;69.20.10;69
7811223307;sankt-petersburg;69.20;69
3015061770;astrakhan;69.10;69
7107134352;tula;94.12;94
7017997322;tomsk;93.19;93
4632096720;kursk;45.20;45
2543065357;primorsky terr.;25.99;25
4345283220;kirov;70.22;70
0411132821;altai rep.;69.20.10;69
2130228553;chuvashia;42.11;42
3906127805;kaliningrad;42.21;42
6827027401;tambov;93.12;93
3525366025;vologda;70.10.10;70
2361017013;krasnodar;93.12;93
5903060666;perm;68.10.10;68
4011025967;kaluga;47.52.70;47
0700002363;kabardino-balkaria;49.41;49
6319184875;samara;47.11;47
3724003065;ivanovo;43.21;43
7804623223;sankt-petersburg;42.21;42
1400036733;yakutia;41.20;41
2446011370;krasnoyarsk;62.01;62
7810787935;sankt-petersburg;46.46.10;46
6501100913;sakhalin;68.20.20;68
9204549444;sevastopol;86.23;86
3015071218;astrakhan;56.10;56
5753057950;oryol;46.40;46
0400002059;altai rep.;46.34.20;46
6683018604;sverdlovsk;01.13.10;01
3802017808;irkutsk;52.22;52
0279998521;bashkortostan;73.11;73
4501209184;kurgan;73.11;73
6321449455;samara;69.20;69
2901302522;arkhangelsk;36;36
9102217087;crimea;94.99;94
3245516856;bryansk;93.19;93
2315148170;krasnodar;68.10.12;68
7901537080;jewish ao;43.22;43
1000011156;karelia;42.21;42
2463085816;krasnoyarsk;70.22;70
5257202167;nizhni novgorod;68.32.10;68
6163149336;rostov;62.01;62
7716992158;moscow city;43.34;43
3304015533;vladimir;43.22;43
5501268142;omsk;43.22;43
5836116656;penza;93.19;93
6166098030;rostov;69.10;69
3528201688;vologda;47.11;47
0264073308;bashkortostan;70.22;70
7813414219;sankt-petersburg;22.19;22
7901531730;jewish ao;68.32.10;68
2463120740;krasnoyarsk;41.20;41
3128046950;belgorod;43.21;43
4633013540;kursk;45.20.20;45
2910005082;arkhangelsk;49.41;49
1833044614;udmurtia;94.99;94
1660060470;tatarstan;68.32.10;68
7814425767;sankt-petersburg;73.11;73
7327078985;ulyanovsk;70.22;70
4345299156;kirov;94.99;94
3827059119;irkutsk;71.12;71
6440007054;saratov;52.21.24;52
7743449832;moscow city;46.90;46
4205275998;kemerovo;42.21;42
7728541456;moscow city;43.12;43
6517008247;sakhalin;41.20;41
1318001833;mordovia;46.77;46
9102031212;crimea;73.11;73
0816036629;kalmykia;45.20;45
5047188371;moscow reg.;42.11;42
9102265267;crimea;47.91;47
4703127262;leningrad;68.32.10;68
5933010616;perm;41.20;41
1841097056;udmurtia;71.12.20;71
5246052833;nizhni novgorod;68.20;68
2130159476;chuvashia;43.29;43
4025062969;kaluga;43.21;43
7604387265;yaroslavl;73.11;73
2370008632;krasnodar;70.22;70
5105012972;murmansk;46.69.20;46
1655458890;tatarstan;56.10;56
5190004306;murmansk;52.21.24;52
4336003204;kirov;47.10;47
4345385373;kirov;73.11;73
1101154425;komi;46.90;46
1840091510;udmurtia;46.73;46
7704555040;moscow reg.;62.02;62
1020004319;karelia;68.32.20;68
9724152082;moscow city;49.42;49
0274957930;bashkortostan;88.91;88
3700010916;ivanovo;68.32.20;68
5835015895;penza;52.21.24;52
2502061346;primorsky terr.;55.20;55
5404081558;novosibirsk;46.12.10;46
6714001995;smolensk;01.25.10;01
5403074974;novosibirsk;69.20;69
5050088070;moscow reg.;68.20;68
4252013686;kemerovo;01.30;01
0917038380;karachaevo-chercessia;41.20;41
2801266253;amur;71.12.20;71
1660356051;tatarstan;49.41;49
7801335724;moscow city;41.10;41
8603188413;khanty-mansijsk;69;69
9203539500;sevastopol;69.10;69
3904607228;kaliningrad;63.11;63
3455055182;volgograd;46.69;46
3525379419;vologda;56.29;56
9724062262;moscow city;41.20;41
5042057270;moscow reg.;68.32.20;68
4007016039;kaluga;41.20;41
6732073311;smolensk;01.11;01
6154080991;rostov;94.90;94
0912005790;karachaevo-chercessia;47.11;47
0300005722;buryatia;42.11;42
6312103901;samara;46.71;46
5077017895;moscow reg.;01.10;01
0572004764;dagestan;01.60;01
2224215912;altai terr.;43.29;43
2901311710;arkhangelsk;62.01;62
2536249160;primorsky terr.;52.29;52
2466167922;krasnoyarsk;71.10;71
3207000771;bryansk;01.19;01
3461061716;volgograd;75;75
7804513816;sankt-petersburg;52.21.24;52
6324031970;samara;86.23;86
3917051450;kaliningrad;73.11;73
7604349510;yaroslavl;45.31;45
2540255455;primorsky terr.;56.10;56
4501170868;kurgan;43.21;43
7814012600;sankt-petersburg;01.19;01
0571010638;dagestan;42.21;42
7708780939;moscow city;71.12.20;71
5800004557;penza;47.73;47
6219009125;ryazan;42.11;42
3257068366;bryansk;43.99.50;43
9203538418;sevastopol;25.62;25
7017114062;tomsk;68.32.20;68
5034066200;kursk;56.10.21;56
5835138671;penza;41.20;41
6659110197;sverdlovsk;94.99;94
5505027451;omsk;73.20.20;73
5836110132;penza;94.20;94
4101085463;kamchatka;70.22;70
5260204037;nizhni novgorod;56.10;56
7326017852;ulyanovsk;42.21;42
3015038394;astrakhan;70.22;70
5503231892;omsk;56.10;56
7903504080;jewish ao;01.13.30;01
7500022911;zabaikalsk terr.;71.12.30;71
6949114002;tver;68.32.10;68
0278149356;bashkortostan;46.90;46
1833044283;udmurtia;49.41;49
5837061583;penza;41.20;41
3019019804;astrakhan;49.41;49
3711046671;ivanovo;42.11;42
5803028443;penza;01.46;01
7612039705;yaroslavl;70.22;70
4345384316;kirov;62.09;62
7715836928;moscow city;81.22;81
0263014109;bashkortostan;70.22;70
2635121107;stavropol;68.32.20;68
3702244349;ivanovo;46.73.60;46
0710005067;kabardino-balkaria;86.23;86
8703010222;chukotka;47.25.10;47
7610058043;yaroslavl;80.10;80
2810004536;amur;43.99;43
9102295286;crimea;46.75;46
7453357756;chelyabinsk;43.34;43
2320201856;krasnodar;46.73;46
6950097320;tver;43.21;43
7727663941;moscow city;56.10;56
7460048808;chelyabinsk;36;36
6234116932;ryazan;25.12;25
3121008458;belgorod;16.10;16
5040167100;moscow reg.;94.12;94
5047235631;moscow reg.;47.21.10;47
7602137125;yaroslavl;73.11;73
7203530870;tyumen;68.10;68
6234080838;ryazan;25.11;25
2901205092;arkhangelsk;70.22;70
2463223583;krasnoyarsk;81.29.10;81
9727044430;moscow city;41.20;41
5249121860;nizhni novgorod;52.29;52
7806297695;leningrad;62.01;62
4101121785;kamchatka;86.21;86
3023019780;astrakhan;62.02;62
3906174192;kaliningrad;01.61;01
5406751960;novosibirsk;69;69
6829163696;tambov;86.90.90;86
1326210037;mordovia;86.23;86
9203537830;sevastopol;62.09;62
5110004582;murmansk;41.20;41
6316271495;samara;46.47;46
5320026078;novgorod;25.12;25
5753071497;oryol;42.99;42
4314001482;kirov;01.13.30;01
3666263720;mordovia;62.02;62
4345424079;kirov;93.29.90;93
